start	end	text
14034460	14035460	Well, yeah, of course.
14035460	14037460	No, there is a talk about that, yeah.
14037460	14039460	But it's like a friend of mine says,
14039460	14048460	Oh, do you know how I get ISPs from Prague, you know, circa 2016?
14048460	14050460	Clearly, you're trying to find a common shit, right?
14050460	14052460	You know, everyone's a loving the baby.
14052460	14054460	You know, stuff like that, you know.
14054460	14056460	And if you have it, you have nowhere to get it.
14056460	14058460	I think the city's sure to hear you though.
14058460	14059460	There's a link.
14059460	14060460	Do you know what Irish bankers are?
14060460	14063460	The other day, I mean, an Irish banker that knows how to do,
14063460	14065460	you know, anybody in Ireland right now.
14065460	14067460	I'm here to get some coin telegraph.
14067460	14069460	Yeah, stuff like that.
14069460	14075460	But like, I'm the only idiot that says, Hey, Emma,
14075460	14078460	can you give me a favor and help me hack David Emmerich?
14078460	14080460	Because I got to get into his fucking email.
14080460	14082460	I'm the only idiot that says that.
14082460	14084460	So, yeah.
14084460	14085460	Okay.
14085460	14088460	So no one else crossed about like who's behind pass or who's behind it?
14088460	14089460	Oh, yeah.
14089460	14090460	I know.
14090460	14091460	Yeah.
14091460	14093460	There's a really good big discussion on who's behind Lowe's.
14093460	14095460	Oh, Lowe's, I think.
14095460	14100460	Or, well, no, the abbreviated version of Lowe's.
14100460	14101460	Okay.
14101460	14103460	It's like a, whoever did the came out.
14103460	14104460	Oh, yeah.
14104460	14106460	Who did they think the came out of?
14106460	14109460	I think they, I mean, what are some of the opinions of?
14109460	14112460	All I know is my opinion right now, as I can remember,
14112460	14114460	and I'm not holding back or meaning information,
14114460	14116460	because I just can't remember.
14116460	14118460	But if you give me time to look, I'll find it for you.
14118460	14121460	My opinion is, I think it's Emma.
14121460	14124460	The Spanish, the Spanish is broken.
14124460	14127460	Again, Maria speaks eight languages for sure.
14127460	14129460	I mean, it's not the first.
14129460	14130460	It's not a native speaker.
14130460	14131460	It's not a native speaker.
14131460	14136460	And the angry, the anger sort of matches Emma's anger.
14136460	14139460	And the thought process that makes, gets you to write a certain sentence,
14139460	14141460	matches Harry's thought process.
14141460	14142460	The way I educated it anyway.
14142460	14144460	You know, you have to, in order to say the certain sentence,
14144460	14146460	you have to think and feel the sort of thing.
14146460	14148460	We're in the, we're in this frame group.
14148460	14150460	And I see that pattern matched with it.
14150460	14154460	So what Spanish document was it that matched?
14154460	14155460	The manifesto.
14155460	14156460	Oh, the manifesto.
14156460	14157460	No.
14157460	14158460	Okay.
14158460	14159460	Interesting.
14159460	14160460	So aside from like the speech pattern,
14160460	14162460	is there anything else, any other reason why you think
14162460	14164460	the best is behind the game of the island?
14164460	14167460	Well, the thought process, obviously.
14167460	14168460	Yeah.
14168460	14169460	The motivation, I guess, right?
14169460	14170460	It's really angry.
14170460	14171460	Well, no, no more.
14171460	14174460	The motivation, well, you must know.
14174460	14176460	I mean, if you're angry, you know,
14176460	14179460	the motivation is just, you can do it.
14179460	14181460	You know, sometimes, yeah, you're broke, you need some money.
14181460	14184460	Or if you want to, you know, see, I'm better than you or not.
14184460	14186460	But it's like, here's a challenge.
14186460	14188460	You know, that's most of the motivation.
14188460	14190460	You should know that though, right?
14190460	14191460	But it's different, too.
14191460	14192460	Oh, you mean political motivation.
14192460	14193460	There's different motivations, too,
14193460	14194460	with different hackers, too, right?
14194460	14196460	Some hackers are just curious.
14196460	14198460	Like, they just want to see if they can break the system.
14198460	14200460	But they're the ones who hack for a purpose, right?
14200460	14202460	Like, a lot of the hack-tivists out there,
14202460	14203460	you know, they'll hack because...
14203460	14204460	We'll leak something.
14204460	14205460	What about...
14205460	14207460	We're talking about we'll leak, aren't we?
14207460	14208460	What about we'll leak?
14208460	14210460	That's what you're asking about.
14210460	14212460	Well, there's a bunch of different types of things.
14212460	14213460	I don't know.
14213460	14218460	So, the boot leaks appeared on...
14218460	14221460	Honestly, I don't know why he was going after it.
14221460	14223460	I don't think he did it.
14223460	14225460	At first, I think it became the one.
14225460	14226460	I don't think he did boot leaks.
14226460	14228460	Boot leaks was...
14228460	14231460	But you know, and I'm sure you know,
14231460	14235460	and I'm sure you know that your computer systems are outdated.
14235460	14236460	Right?
14236460	14237460	Okay?
14237460	14239460	You're fucking really outdated, right?
14239460	14242460	And the FBI's computer systems are outdated.
14242460	14245460	What do you think the local sheriff's fucking office in Minnesota
14245460	14248460	is still running, like, Windows NT, right?
14248460	14251460	So, it's not difficult, you know?
14251460	14254460	And I think it's consortium.
14254460	14257460	My personal opinion, based on no evidence at all,
14257460	14262460	is that consortium hackers just have to talk about the...
14262460	14264460	the Black Lives Matter, I think, to talk about the police
14264460	14266460	and here's the revenge.
14266460	14269460	I don't think it was, you know,
14269460	14271460	politically motivated by...
14271460	14276460	motivated by some, like, left-wing George Soros fucking thing.
14276460	14278460	You know, conspiracy theory, right?
14278460	14280460	Just angry kids, you know?
14280460	14281460	That's it.
14281460	14282460	That's right.
14282460	14283460	But I could be wrong.
14283460	14285460	I'm off the wrong side.
14285460	14287460	So, you don't think you have a vested behind that
14287460	14289460	that she's behind King Island and what else?
14289460	14291460	I personally, I think, came here.
14291460	14295460	Because just her reaction to my asking for the 100,000
14295460	14298460	in Bitcoin, Deutsche Bank, was sort of took me off.
14298460	14301460	You don't react like that if you just move.
14301460	14303460	Interesting.
14303460	14306460	Yeah, because she doesn't want to share it, though.
14306460	14307460	Yeah.
14307460	14311460	There's a prize attached to it, so...
14311460	14312460	so there was...
14312460	14313460	so that...
14313460	14315460	he said there was, like, a lot of discussion about who...
14315460	14317460	or was it the King and Stink that there was a lot of discussion
14317460	14319460	in the group of who...
14319460	14320460	Yeah.
14320460	14324460	But just for the King and Stink right now, so...
14324460	14326460	Well, Formation Towns as well.
14326460	14328460	I've done it before.
14328460	14331460	But actually, there was no discussion.
14331460	14332460	That's interesting.
14332460	14333460	You have a good point.
14333460	14335460	Yeah, there was no discussion for Formation Towns.
14335460	14337460	That means that everybody didn't get it.
14337460	14338460	Oh, yeah.
14338460	14340460	So that's why it's the way I take out statements.
14340460	14341460	Yeah.
14341460	14343460	But since there was a lot of discussion for, like,
14343460	14346460	payments, that means no one really knew who did it.
14346460	14348460	Who did Formation Towns?
14348460	14349460	I don't know.
14349460	14350460	It wasn't you.
14350460	14351460	I just joined the...
14351460	14352460	the thing in the...
14352460	14354460	well, Marie was stuck in France,
14354460	14356460	so that was the summer of last year.
14356460	14358460	That's when that happened.
14358460	14360460	But I did tell Tim Jeremy, like,
14360460	14362460	hey, he did it.
14362460	14363460	You know?
14363460	14364460	Yeah.
14364460	14366460	And, oh, God, oh, the whip, yeah.
14366460	14368460	Okay, so I...
14368460	14370460	at this point, I'm wondering, you know,
14370460	14372460	I was working with the FBI, the source.
14372460	14373460	Well, Emma said to me,
14373460	14376460	I need you to relay a message to the FBI.
14376460	14377460	I was like, what?
14377460	14379460	I said, yes, I want you to give these guys a message.
14379460	14380460	Okay.
14380460	14382460	I'm like, tell them about Formation Towns.
14382460	14385460	I want you to give them a list of people you've...
14385460	14386460	that are...
14386460	14387460	and I have it.
14387460	14388460	I can give you the email.
14388460	14390460	I'll just forward it to you when I get a chance.
14390460	14391460	Remind me, text me.
14391460	14392460	I don't forget.
14392460	14394460	And I gave it to Tim.
14394460	14395460	I gave it to Jeremy.
